sample,species_sylph,species_miniphy,filename_in_tar_xz,tar_xz,tar_xz_url,tar_xz_md5,tar_xz_size_MB
SAMN33794213,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN33794213.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN33794212,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN33794212.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07955871,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN07955871.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN06158656,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN06158656.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12130402,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN12130402.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12777283,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN12777283.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN10644012,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN10644012.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN22842834,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN22842834.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07414965,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN07414965.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336070,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336070.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336047,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336047.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN23375412,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN23375412.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336062,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336062.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN14071532,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN14071532.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00993671,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN00993671.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN27589137,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN27589137.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336060,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336060.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16746850,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16746850.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN15705205,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN15705205.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336087,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336087.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336055,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336055.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336057,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336057.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN22842841,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN22842841.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336058,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336058.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279249,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16279249.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN03800015,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN03800015.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN22842838,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN22842838.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN22842824,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN22842824.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN22842816,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN22842816.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335999,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18335999.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN25182251,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN25182251.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336069,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336069.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336026,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336026.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336000,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336000.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336084,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336084.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335951,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18335951.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336095,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336095.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336063,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336063.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336051,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336051.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN23375365,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN23375365.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336076,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336076.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336045,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336045.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00768210,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN00768210.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336078,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336078.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335995,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18335995.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336054,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336054.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336059,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336059.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336077,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336077.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336048,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336048.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN25182249,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN25182249.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN15296167,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN15296167.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN03800016,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN03800016.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN31312546,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN31312546.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336083,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336083.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12751345,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN12751345.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07414994,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN07414994.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336066,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336066.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335998,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18335998.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN15375460,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN15375460.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN15296163,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN15296163.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMD00053579,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMD00053579.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12217400,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN12217400.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN08467232,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN08467232.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790560,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN29790560.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790543,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN29790543.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790547,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN29790547.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04875572,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN04875572.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN23567017,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN23567017.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13541026,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN13541026.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279393,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16279393.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00768259,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN00768259.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16337253,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16337253.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279349,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16279349.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12751349,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN12751349.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12751347,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN12751347.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04487922,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN04487922.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00993728,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN00993728.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN08466898,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN08466898.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278994,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16278994.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278993,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16278993.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278991,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16278991.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278992,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16278992.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278990,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16278990.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN15296166,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN15296166.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN05880553,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN05880553.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336093,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336093.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336056,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336056.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN09636883,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN09636883.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336086,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336086.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00993729,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN00993729.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336065,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336065.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336005,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN18336005.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13540996,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN13540996.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279178,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16279178.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279174,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16279174.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279177,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16279177.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279176,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16279176.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279175,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN16279175.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13541011,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN13541011.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN08466899,Bacillus_A toyonensis,bacillusa_toyonensis,atb.assembly.r0.2.batch.97/SAMN08466899.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
